"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000081803",1192.419779887,1.50043449310394,0.725790873149971,2.06730967364191,0.0387049833072472,0.176643656790708,"CADPS2"
"ENSG00000081818",18.9326914932978,0.206080045981694,0.65486135624635,0.314692635343365,0.75299503651745,0.926085430321186,"PCDHB4"
"ENSG00000081842",7.27864639653279,0.535085871548608,0.734553075686415,0.728450930586042,0.466337595944095,0.763458257621556,"PCDHA6"
"ENSG00000081853",350.548374256777,-0.120746993983053,0.442195917339692,-0.273062208962676,0.784805396014968,0.937141425384554,"PCDHGA2"
"ENSG00000081870",241.256334644888,0.323560784767431,0.124024974909526,2.60883572041407,0.00908508458476447,0.0631440861610921,"HSPB11"
"ENSG00000081913",241.103696108221,-0.0873283144271706,0.331820528461473,-0.263179360336984,0.792412338273138,0.940107698692727,"PHLPP1"
"ENSG00000081923",1528.10644935914,0.132088529927703,0.172388180556703,0.766227298769218,0.443541067875438,0.747978504208942,"ATP8B1"
"ENSG00000081985",3.26850329873914,1.36168958354037,1.14353178430008,1.19077545743411,0.233741746097561,NA,"IL12RB2"
"ENSG00000082014",837.293340286953,0.0953068389934154,0.104986041944684,0.907804858893825,0.363981330806891,0.683708449353799,"SMARCD3"
"ENSG00000082068",613.447816604208,0.105934961768657,0.14207241113509,0.745640627355358,0.455884533808084,0.755953289744862,"WDR70"
"ENSG00000082074",5.79462353516396,-0.335207543850437,0.846299754019582,-0.396086070282233,0.69204153407069,0.900311761495889,"FYB1"
"ENSG00000082126",23.4289536507568,1.18036506072051,0.471563419289332,2.50308868847243,0.0123114688792349,0.0796215565792587,"MPP4"
"ENSG00000082146",1109.00297731267,0.921631686821889,0.181306669215141,5.08327515370251,3.70981676467926e-07,1.23274758318877e-05,"STRADB"
"ENSG00000082153",5780.26388953841,0.25283821097907,0.105811587059447,2.38951345505308,0.0168707058872616,0.100419580852633,"BZW1"
"ENSG00000082175",9.5359680340532,0.425844663291464,1.02924853946409,0.413743276733909,0.679062129495016,0.893276171462287,"PGR"
"ENSG00000082196",23.2600806052191,-0.456021233299594,0.53828309927436,-0.847177319730714,0.396896293194269,0.714013767722978,"C1QTNF3"
"ENSG00000082212",492.405215088893,-0.118855538144605,0.125088653648336,-0.950170416565085,0.342025667882957,0.665553395833224,"ME2"
"ENSG00000082213",422.500080977892,0.0372931337672026,0.170935968840224,0.218170195659996,0.827296506157439,0.953246146190722,"C5orf22"
"ENSG00000082258",681.926966551375,0.0677526388624379,0.110081994215492,0.61547430481508,0.538241533427822,0.809686465743942,"CCNT2"
"ENSG00000082269",216.557678283596,-0.490489750254978,0.217314231975002,-2.25705305077027,0.024004760046397,0.127121684499902,"FAM135A"
"ENSG00000082293",5.87421159833499,-0.0287917307246906,0.727281820671115,-0.0395881347592636,0.968421487114968,0.992875999644531,"COL19A1"
"ENSG00000082397",529.657216449317,-0.251183545323755,0.852293111372172,-0.294714977713894,0.768211620547224,0.930827682459585,"EPB41L3"
"ENSG00000082438",832.337702273919,-0.247851690323503,0.242340623011012,-1.02274099671783,0.306430322092165,0.628681381311389,"COBLL1"
"ENSG00000082458",399.271210883853,-0.804786664646412,0.180133114993194,-4.46773301331529,7.90528823813683e-06,0.000187247055572835,"DLG3"
"ENSG00000082482",45.6395111595416,-0.641155693783389,0.444911035469904,-1.44108741448999,0.149559988643633,0.423034347055144,"KCNK2"
"ENSG00000082497",6.38246699588021,-0.221724618807837,0.796749539243326,-0.2782864725826,0.780792459467454,0.93579142501113,"SERTAD4"
"ENSG00000082512",447.757932486355,0.269656478976094,0.152604229010852,1.76703149528653,0.0772229538525506,0.280736158863149,"TRAF5"
"ENSG00000082515",232.350706855487,0.046158351460855,0.182549699552827,0.252853615064415,0.800381334685475,0.942842448578878,"MRPL22"
"ENSG00000082516",458.837904621322,0.194400721954414,0.129132283499432,1.50543858349155,0.132211355674894,0.391521862146809,"GEMIN5"
"ENSG00000082556",0.664427514387008,-1.04130033295171,2.3985762065296,-0.434132686765171,0.664192090507478,NA,"OPRK1"
"ENSG00000082641",11788.1383307631,0.200704636674869,0.132884673691519,1.51036708071232,0.130949783653673,0.389326981072966,"NFE2L1"
"ENSG00000082684",0.398913415091648,-0.509132771483982,3.2217887410555,-0.158027981473789,0.874434749719273,NA,"SEMA5B"
"ENSG00000082701",1465.4576361211,-0.104535985602192,0.140868354345227,-0.742082819722624,0.458037158321412,0.75733644672389,"GSK3B"
"ENSG00000082781",7148.33998805513,0.0112588033772707,0.138370262714386,0.081367218334407,0.935149918621024,0.984923445273338,"ITGB5"
"ENSG00000082805",1045.55482794985,0.0698641075045483,0.166539708941526,0.419504200821429,0.674847685261211,0.891006315520216,"ERC1"
"ENSG00000082898",2659.87371916415,-0.244806690753332,0.106014280078149,-2.30918599431013,0.0209332624217236,0.11557033032988,"XPO1"
"ENSG00000082996",1080.6272575924,0.298144666966055,0.147068573069382,2.0272493350799,0.0426369200516869,0.188750229890251,"RNF13"
"ENSG00000083067",16.0950308767673,-0.482873706693402,0.570426642999764,-0.846513241657265,0.397266490047716,0.71428026377165,"TRPM3"
"ENSG00000083093",210.113274564615,-0.213062879791279,0.156045799913222,-1.36538682816048,0.172131501600962,0.45736643906568,"PALB2"
"ENSG00000083097",528.377676521474,-0.541133656289755,0.146392966469258,-3.69644573329548,0.000218638967427399,0.00320036467009705,"DOPEY1"
"ENSG00000083099",564.983238285309,-0.2650447585932,0.155595347500313,-1.70342341754574,0.0884888584162078,0.306452693778611,"LYRM2"
"ENSG00000083123",345.917542747282,0.462771679493718,0.213998621639417,2.1624984121322,0.0305797793517219,0.15104923815235,"BCKDHB"
"ENSG00000083168",1306.1416180837,-0.362805688642257,0.127766372673501,-2.83960232297887,0.00451698059188504,0.0372355709171128,"KAT6A"
"ENSG00000083223",1508.80625959994,1.14098185215883,0.200569679999973,5.68870555190087,1.28005965997582e-08,6.21969773758038e-07,"ZCCHC6"
"ENSG00000083290",1549.36124054848,1.22116051032993,0.193111606520772,6.3235997687098,2.55539081330708e-10,1.72103572831467e-08,"ULK2"
"ENSG00000083307",0.515451412692724,-1.42678680466918,3.04028673886261,-0.469293499994989,0.638859860724451,NA,"GRHL2"
"ENSG00000083312",4761.23691943793,-0.0146384133613205,0.155865484711562,-0.0939169655707277,0.925175116828644,0.982441569569208,"TNPO1"
"ENSG00000083444",6342.9689315715,-0.087977724609809,0.126236667388198,-0.69692686309013,0.48584856536275,0.775958537907557,"PLOD1"
"ENSG00000083454",13.0699277826898,0.86911192431262,0.533155696083182,1.63012780449976,0.103074488355798,0.338086981337561,"P2RX5"
"ENSG00000083457",257.623658947337,0.331484096304633,0.170166574907382,1.94799769863765,0.0514152385216978,0.214782150946615,"ITGAE"
"ENSG00000083520",1120.74652794767,0.318243715409147,0.106695034458252,2.98274157766612,0.00285679095105387,0.026075918766061,"DIS3"
"ENSG00000083535",336.242269844205,0.125443656592317,0.165630046399804,0.757372586188359,0.448826675120685,0.75090808446541,"PIBF1"
"ENSG00000083544",267.275956519536,-0.215862962591286,0.159191923864594,-1.35599192063849,0.175101738701555,0.461590110397821,"TDRD3"
"ENSG00000083635",123.636514915072,-0.133679860576446,0.212940068549578,-0.627781617085946,0.530147010159361,0.803539191819151,"NUFIP1"
"ENSG00000083642",883.088206476451,-0.185223654707659,0.107973070011227,-1.71546159323245,0.0862606311495881,0.300939204073498,"PDS5B"
"ENSG00000083720",940.854950959287,0.699214252046317,0.194759451994115,3.59014283972952,0.000330496801413584,0.00450074517962293,"OXCT1"
"ENSG00000083750",479.675138516614,0.0663720877875438,0.186203373546554,0.356449437641094,0.721504011477743,0.911464809032192,"RRAGB"
"ENSG00000083782",0.819027999384327,-2.10371656278851,2.71466959856204,-0.774943869376533,0.438372828047073,NA,"EPYC"
"ENSG00000083799",1140.7110527649,-0.237610360735186,0.0968432734941567,-2.45355564885487,0.014145165104088,0.0881226823204247,"CYLD"
"ENSG00000083807",99.8754181916274,0.171360008523439,0.294235089055518,0.582391478438202,0.560303020150617,0.826021402833828,"SLC27A5"
"ENSG00000083812",219.454335798412,-0.192883048268568,0.172744616578591,-1.11657921438504,0.264174283030023,0.581467729238953,"ZNF324"
"ENSG00000083814",155.464049692711,-0.157761406432082,0.233139491220572,-0.67668246853479,0.498607442106,0.785115439782481,"ZNF671"
"ENSG00000083817",98.4341995013264,-0.396751059177947,0.206951120898117,-1.91712447584795,0.0552221198484892,0.225874199777022,"ZNF416"
"ENSG00000083828",53.4253383399113,-0.28514514586001,0.251169446420598,-1.13527003353154,0.256262193871158,0.572028433591928,"ZNF586"
"ENSG00000083838",205.615945893502,-0.102334994110073,0.144593069710647,-0.707744806268105,0.479103747236672,0.771545565916431,"ZNF446"
"ENSG00000083844",384.519464004604,0.221743280892719,0.181384569943307,1.22250355122283,0.221517261775347,0.527255012747212,"ZNF264"
"ENSG00000083845",8336.49505922163,-0.0198068702733463,0.191137210693185,-0.103626448254184,0.917465797983336,0.980373558498837,"RPS5"
"ENSG00000083857",8116.34972156731,-0.166736795134388,0.254950063566998,-0.653997856684476,0.513113186472735,0.794632077704881,"FAT1"
"ENSG00000083896",590.304516390551,-0.0836984444178155,0.115827068369166,-0.722615581973035,0.469916092413336,0.765307399419429,"YTHDC1"
"ENSG00000083937",816.366943043647,0.0924689761091719,0.166482171747083,0.555428699294297,0.57860146692078,0.836914056343817,"CHMP2B"
"ENSG00000084070",481.842937099582,-0.129020658213341,0.176192881900182,-0.732269413054014,0.464004144547607,0.761828371398409,"SMAP2"
"ENSG00000084072",533.706670520851,-0.0303253729700565,0.102586548927932,-0.295607692109425,0.76752969859338,0.930723074905928,"PPIE"
"ENSG00000084073",1863.12863509805,0.163982977560774,0.11097032264966,1.47771921037373,0.139482950321891,0.404198971176031,"ZMPSTE24"
"ENSG00000084090",3687.6065632505,1.22208526495166,0.174603640073637,6.99919694936632,2.57433768583888e-12,2.52457762203334e-10,"STARD7"
"ENSG00000084092",555.51795482746,-0.130274129035311,0.141889582239165,-0.918137378230665,0.358546948223756,0.67889222607519,"NOA1"
"ENSG00000084093",925.914774882997,0.092767014137863,0.117064589692543,0.792442995627501,0.428102417714479,0.736854792819132,"REST"
"ENSG00000084110",3.6150331769727,-0.962350255388906,1.85462044714466,-0.518893370808309,0.60383510087677,NA,"HAL"
"ENSG00000084112",2690.87191724659,0.119060760516115,0.212260060424213,0.560919281178788,0.5748525652072,0.834525180474364,"SSH1"
"ENSG00000084207",3473.28971069133,-0.0618913108974748,0.139532581163511,-0.443561714270501,0.657359491104795,0.881884663610291,"GSTP1"
"ENSG00000084234",25938.5428515821,0.077905259223824,0.151419523918891,0.514499433148098,0.606902856595906,0.85540808969572,"APLP2"
"ENSG00000084444",264.072169653125,0.520726564879834,0.157450953742816,3.30723029935024,0.000942233939070155,0.0105382117121455,"FAM234B"
"ENSG00000084453",4.36682910656565,-0.485380817588707,0.893576678655311,-0.543188770681804,0.586999837347255,NA,"SLCO1A2"
"ENSG00000084463",1253.60233036844,0.108144583060606,0.131840029626886,0.820271228447541,0.412061504428539,0.725233658976165,"WBP11"
"ENSG00000084623",2599.22924230111,-0.0316148335933578,0.117407578514768,-0.269274215457747,0.787718672694628,0.938224215981332,"EIF3I"
"ENSG00000084628",3.34967919938389,-0.00069262753086452,0.917772368646451,-0.00075468335561902,0.999397849859415,NA,"NKAIN1"
"ENSG00000084636",3158.4299635206,-0.528010483364632,0.23894164492932,-2.20978843399534,0.0271198488039067,0.138422255891219,"COL16A1"
"ENSG00000084652",3861.89807691666,0.429834243667617,0.114779322987038,3.74487523084762,0.000180483447001635,0.00273841063974274,"TXLNA"
"ENSG00000084674",205.321124457534,1.31599998662778,0.553074626937973,2.37942570953516,0.0173396377949255,0.102263804420897,"APOB"
"ENSG00000084676",1199.03885154272,-0.00243974032504436,0.158222891403241,-0.0154196418950942,0.987697393323004,0.996332799890832,"NCOA1"
"ENSG00000084693",621.02392713687,-0.125508643339171,0.152167501554366,-0.824805836049884,0.409481832825836,0.723251437876698,"AGBL5"
"ENSG00000084710",26.0125454637684,-2.11764779116802,0.513598105729632,-4.12316121797145,3.73707943358559e-05,0.000718431808696204,"EFR3B"
"ENSG00000084731",665.575914920969,-0.0269445590920448,0.141235165173698,-0.190777976992536,0.848699543584016,0.960741453980983,"KIF3C"
"ENSG00000084733",2509.88178904228,-0.161312291441147,0.132531086560689,-1.21716569015888,0.223541181317417,0.530580404239672,"RAB10"
"ENSG00000084734",5.36399101421777,0.0415345703422096,0.802628649280634,0.0517481781636321,0.95872934801567,NA,"GCKR"
"ENSG00000084754",4704.87853897108,0.242405076874372,0.0955908695870109,2.53586014984124,0.0112171520057168,0.0744095410362691,"HADHA"
"ENSG00000084764",313.392834137857,-0.730246276188929,0.171241668737092,-4.26441929452393,2.00422768895165e-05,0.000424690301994853,"MAPRE3"
"ENSG00000084774",1084.97191263746,0.213086914279884,0.144808794653263,1.47150533771178,0.141154505063219,0.407354729038533,"CAD"
"ENSG00000085063",10977.3523219057,0.102463767730371,0.108703421974933,0.942599284077732,0.345885906169887,0.668919639244906,"CD59"
"ENSG00000085117",2256.11512864058,1.23185954551903,0.270939301863253,4.5466255247855,5.45128635659043e-06,0.000134467850418779,"CD82"
"ENSG00000085185",446.818089693542,0.0602218290315199,0.213481655639671,0.282093694894171,0.7778716677359,0.935085584288548,"BCORL1"
"ENSG00000085224",3153.94323715972,-0.431559794352831,0.186307213986583,-2.31638799764302,0.0205370934926165,0.11428999122552,"ATRX"
"ENSG00000085231",83.7918319439046,-0.039806822626097,0.224572046619511,-0.177256355923678,0.859307030805699,0.964051186806984,"AK6"
"ENSG00000085265",20.2068385808199,1.0575418962623,0.482588028604967,2.19139687181917,0.0284230852863987,0.143164285892376,"FCN1"
"ENSG00000085274",392.841110190415,-0.207415172341155,0.149504928286985,-1.38734672306593,0.165336062286726,0.446157699623727,"MYNN"
"ENSG00000085276",1360.25217728931,-0.135183846775145,0.112939480990244,-1.1969582788044,0.231322816868055,0.540926610042084,"MECOM"
"ENSG00000085365",1072.70421020653,-0.107094718811239,0.112248523669964,-0.954085767097672,0.340040229977182,0.664024419634604,"SCAMP1"
"ENSG00000085377",640.419377302493,0.541864617983754,0.10244321577606,5.2894143734053,1.22708610538789e-07,4.66553802197481e-06,"PREP"
"ENSG00000085382",328.753125688403,-0.178895081923819,0.179256734316418,-0.997982489227096,0.318287849854606,0.641320908194892,"HACE1"
"ENSG00000085415",393.381525407679,0.715640757235244,0.168437700193922,4.2486970340448,2.15017479734547e-05,0.000452042630924278,"SEH1L"
"ENSG00000085433",560.304921855984,0.1053054361284,0.12336387052924,0.853616506004816,0.393317509861117,0.711302862916712,"WDR47"
"ENSG00000085449",1780.69087675545,0.0321482795148206,0.105975909915533,0.303354597667,0.761619642198264,0.928777560735636,"WDFY1"
"ENSG00000085465",49.5866685887734,0.813284110584357,0.377654324340456,2.15351462479529,0.0312782559694419,0.153164879500376,"OVGP1"
"ENSG00000085491",919.1778665903,0.235614612654047,0.104082327586091,2.26373312471477,0.0235905338600908,0.125839653755171,"SLC25A24"
"ENSG00000085511",776.801959684064,-0.486076621247627,0.238599542635814,-2.03720684406151,0.0416293182917431,0.185808742837339,"MAP3K4"
"ENSG00000085514",31.1067422764627,0.17502083838496,0.542430377159138,0.322660466217976,0.74695239536536,0.923881825321932,"PILRA"
"ENSG00000085552",2.85413535138283,-3.22596611743684,1.35911179274353,-2.3735840823843,0.0176163815910077,NA,"IGSF9"
"ENSG00000085563",103.06411108277,-0.727437614499794,0.292433700080194,-2.48753004287916,0.012863358849673,0.0824557195612959,"ABCB1"
"ENSG00000085644",321.625097435159,-0.295112483860459,0.177090126878746,-1.66645362483998,0.0956230976538412,0.322793289431669,"ZNF213"
"ENSG00000085662",2472.18464114087,-0.482083531902863,0.313149182905532,-1.53946923134171,0.123689783861122,0.377405197085642,"AKR1B1"
"ENSG00000085719",2763.91857697695,0.435959339948549,0.112266143803766,3.8832663631039,0.00010306255965554,0.00173022457926936,"CPNE3"
"ENSG00000085721",366.732814974185,0.209794974634842,0.136329223715005,1.53888483274441,0.123832414590525,0.377553881300364,"RRN3"
"ENSG00000085733",9505.85924222745,0.067452418654107,0.0641625082259695,1.05127465429735,0.293132464392919,0.615061894955161,"CTTN"
"ENSG00000085741",5.86995494578772,-0.56645184887654,0.75092575407636,-0.754338023168851,0.450646276210821,0.752185962407466,"WNT11"
"ENSG00000085760",515.537549088798,0.094645479350197,0.0978338339482512,0.967410511584974,0.333338857325676,0.657514460198994,"MTIF2"
"ENSG00000085788",1124.98592875571,0.260804237519233,0.170056714409792,1.53363093262382,0.125120473999389,0.379180814647101,"DDHD2"
"ENSG00000085831",10.6423084820632,0.262986137302838,0.573238177783963,0.458772893179404,0.646397262364639,0.876435062312033,"TTC39A"
"ENSG00000085832",2056.24772835062,0.0832519815132675,0.141062762509819,0.590176883197455,0.555072068530167,0.822323550512685,"EPS15"
"ENSG00000085840",9.44367330970181,-0.217754060779614,0.56992851161059,-0.382072586900858,0.702407524603534,0.903384263750391,"ORC1"
"ENSG00000085871",127.466571607141,-0.0604825074355997,0.231757365162424,-0.260973399456847,0.794113020756591,0.940203159071574,"MGST2"
"ENSG00000085872",769.921917678168,-0.0390820731938207,0.111506536546588,-0.350491320098459,0.72597000311685,0.913480534580834,"CHERP"
"ENSG00000085978",287.360478236654,0.336497039529169,0.15282202912553,2.2018883105705,0.0276731989072759,0.140267273251093,"ATG16L1"
"ENSG00000085982",1090.60202923598,-0.247809632673037,0.0956844523480957,-2.5898631030621,0.00960141057414625,0.066019446884991,"USP40"
"ENSG00000085998",1096.82723189886,0.154842699938334,0.139504210726443,1.10995000890668,0.267020569061325,0.585060068740905,"POMGNT1"
"ENSG00000085999",8.39887616859174,-1.22151277373343,0.748435070880789,-1.63208917013456,0.10266070285445,0.337185099448179,"RAD54L"
"ENSG00000086015",1792.84678610865,-0.32496035652584,0.112425064688732,-2.89046181494802,0.00384676261107629,0.0329608327511667,"MAST2"
"ENSG00000086061",3639.73697208395,-0.276612463710217,0.120379484575,-2.29783724931866,0.0215710538424964,0.117802125279752,"DNAJA1"
"ENSG00000086062",3238.14445797698,-0.581662162723543,0.118855582768296,-4.89385646997724,9.88789640566023e-07,2.92329113772488e-05,"B4GALT1"
"ENSG00000086065",1354.79424218667,0.0420794605671508,0.117797326318213,0.357219148195935,0.720927752132865,0.911295205864897,"CHMP5"
"ENSG00000086102",1135.06485181789,-0.327348617008373,0.0966235528691828,-3.38787601250355,0.000704360971389674,0.00828693306719834,"NFX1"
"ENSG00000086159",2.59898215181134,1.10031142177366,1.4670073342621,0.750038119153036,0.453231746874197,NA,"AQP6"
"ENSG00000086189",493.381566681481,0.321277071182556,0.176691093257834,1.81829805486424,0.0690185899451415,0.261613476805965,"DIMT1"
"ENSG00000086200",530.315208387265,-0.136647235939541,0.151411146386313,-0.902491257749923,0.366795963350502,0.686471638460961,"IPO11"
"ENSG00000086205",3.34556873644924,-0.502847754185451,0.978383006134037,-0.513957980701641,0.607281368794547,NA,"FOLH1"
"ENSG00000086232",2138.90049671413,0.140161693202204,0.0774306109116502,1.81015868985111,0.0702711817489702,0.2647391464204,"EIF2AK1"
"ENSG00000086288",0,NA,NA,NA,NA,NA,"NME8"
"ENSG00000086289",1127.2292530388,0.134544379933679,0.323724341475239,0.415614035449262,0.67769245459638,0.892509641931999,"EPDR1"
"ENSG00000086300",2.73855729751563,-0.168417578863893,1.13598733911381,-0.148256563312825,0.88214029391113,NA,"SNX10"
"ENSG00000086475",801.683854038646,-0.109409319241581,0.131334023112779,-0.833061507204646,0.40481004131275,0.719958843857728,"SEPHS1"
"ENSG00000086504",581.708573383531,-0.151893381232795,0.138633149806222,-1.09564978827292,0.273232064305998,0.591996671188653,"MRPL28"
"ENSG00000086506",0.671243693746795,-1.5839365439903,2.3429547425022,-0.676042313262401,0.49901378052479,NA,"HBQ1"
"ENSG00000086544",966.256843033728,0.59916084725804,0.24908975604577,2.40540139734989,0.0161547108171074,0.0971638796079048,"ITPKC"
"ENSG00000086548",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA,"CEACAM6"
"ENSG00000086570",15.9863092826918,-0.0692593388016563,0.456284493327081,-0.151789814939007,0.879352715550631,0.969739532028769,"FAT2"
"ENSG00000086589",512.493911532321,-0.0775172491154662,0.12964463957339,-0.597920973597867,0.549892664543188,0.817897320248598,"RBM22"
"ENSG00000086598",5226.28857745242,0.0527275182338948,0.114205347377275,0.461690450095219,0.644303320466097,0.875890589812234,"TMED2"
"ENSG00000086619",133.168005773213,0.23521024271888,0.250383354404076,0.939400477634351,0.347525167881171,0.669771992214844,"ERO1B"
"ENSG00000086666",1037.77458834058,-0.0719316985607708,0.0796411817211979,-0.903197278169279,0.366421202190238,0.686184671243074,"ZFAND6"
"ENSG00000086696",55.1137655308668,-0.172872751903557,0.789340468239601,-0.219009108058403,0.826642952792068,0.95288248475694,"HSD17B2"
"ENSG00000086712",571.181152056215,0.0217733063431293,0.220554227639509,0.0987208750254262,0.921359893953976,0.982072693254734,"TXLNG"
"ENSG00000086717",2.92611651193201,2.39088494364524,1.1996534545195,1.9929796681183,0.0462636735019683,NA,"PPEF1"
"ENSG00000086730",36.7098964994176,0.014034558754366,0.306553181639577,0.0457818075131475,0.963484159106542,0.99164981289962,"LAT2"
"ENSG00000086758",8324.43552619914,-0.0151473509761895,0.0833634768390092,-0.181702485915288,0.855816214972657,0.962658566611081,"HUWE1"
"ENSG00000086827",319.468310537778,-0.0697769165763598,0.106516187712839,-0.655082744460157,0.512414481246927,0.794405446490681,"ZW10"
"ENSG00000086848",598.319753636337,0.357378665690135,0.229485003295502,1.55730727741694,0.119397548423212,0.369104365243008,"ALG9"
"ENSG00000086967",2.3346353248304,-2.8873158626011,1.78665715272954,-1.61604360309981,0.106084886235594,NA,"MYBPC2"
"ENSG00000086991",39.6818566007586,0.0379497355106708,0.44648262701601,0.0849971157092972,0.932263683743483,0.984138637092289,"NOX4"
"ENSG00000087008",337.467931157026,-0.185980626300717,0.187378206945049,-0.992541391727895,0.320933498466953,0.644896877051985,"ACOX3"
"ENSG00000087053",727.693509627658,0.0663666309772529,0.134979962467065,0.491677651736244,0.622947239329364,0.863843804977941,"MTMR2"
"ENSG00000087074",1564.52585050168,0.023736635002288,0.130265504143456,0.182217350313617,0.855412157352253,0.962570317774573,"PPP1R15A"
"ENSG00000087076",251.07386192381,-0.553474981216785,0.188249830581336,-2.94010878792079,0.00328097029610571,0.0290571835199714,"HSD17B14"
"ENSG00000087077",1710.23377208096,-0.317049425637454,0.171255598003204,-1.85132298934557,0.0641231006847514,0.248984024218459,"TRIP6"
"ENSG00000087085",6.33047163242658,-0.0395761554050148,0.734834994965288,-0.0538572001553685,0.957048936472553,0.991003472260837,"ACHE"
"ENSG00000087086",187654.439105845,-0.626117546254539,0.173701863671513,-3.60455284140525,0.000312690827409305,0.0043167438431106,"FTL"
"ENSG00000087087",1629.47748590168,0.0825922705888727,0.155732759640772,0.530346156963941,0.595871949917219,0.84855967081338,"SRRT"
"ENSG00000087088",1473.08723616476,-0.0537645917992813,0.213252996787023,-0.25211646546274,0.800951043362545,0.943043315110504,"BAX"
"ENSG00000087095",206.556318788691,0.0546915228442535,0.154281546217248,0.354491669193157,0.7229704462476,0.911900262664149,"NLK"
"ENSG00000087111",1122.64722764221,0.17278622669161,0.144395828869005,1.19661508261683,0.231456618952851,0.540926610042084,"PIGS"
"ENSG00000087116",4504.92532616987,0.671184347475638,0.125073265691989,5.36632943708793,8.03551159809758e-08,3.19888943149018e-06,"ADAMTS2"
"ENSG00000087128",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA,"TMPRSS11E"
"ENSG00000087152",1105.85768039612,0.227949542029338,0.144583176622444,1.57659796495267,0.114888061322127,0.359763374268648,"ATXN7L3"
"ENSG00000087157",722.045564695354,0.152583756264901,0.143270622785052,1.06500379002206,0.286874214662796,0.608359440192742,"PGS1"
"ENSG00000087191",1637.46843765628,0.483140157648204,0.1571404702449,3.07457497674049,0.00210802728106509,0.0204114405547079,"PSMC5"
"ENSG00000087206",440.160065053781,-0.142015494648929,0.120966777408862,-1.17400411659246,0.240393376749746,0.551509712016478,"UIMC1"
"ENSG00000087237",4.77979247854991,-0.710529530751857,0.772350280646127,-0.919957626166003,0.357594903065071,NA,"CETP"
"ENSG00000087245",131278.309501232,-0.196319495377788,0.133052554008558,-1.4755033966891,0.140077255755362,0.405263987104423,"MMP2"
"ENSG00000087250",1.30331144167227,0.352609166222109,1.30830941836007,0.269515117199182,0.787533310625937,NA,"MT3"
"ENSG00000087253",831.679372043548,-0.313793915610492,0.170746654935665,-1.83777489362076,0.0660955826330324,0.254370723973932,"LPCAT2"
"ENSG00000087258",5.44681618689389,-0.944639295717738,1.12384361778164,-0.840543364549565,0.400603798275208,NA,"GNAO1"
"ENSG00000087263",690.299215867529,0.114863106724473,0.179513463648994,0.639857893606617,0.522264990438691,0.799323031881725,"OGFOD1"
"ENSG00000087266",437.048022586953,-0.929443164200576,0.17414209057835,-5.33726889986083,9.43570520492254e-08,3.7027968319485e-06,"SH3BP2"
"ENSG00000087269",850.208694715668,0.221592386507656,0.101837879551989,2.17593284033896,0.0295602827502726,0.147419708289444,"NOP14"
"ENSG00000087274",7445.43710789052,0.174392660140404,0.0899265816479949,1.93927820833933,0.0524674709021842,0.217876151438117,"ADD1"
"ENSG00000087299",129.970998774956,-0.171228364761416,0.292043119766637,-0.586311928520141,0.557665916446961,0.824414251033563,"L2HGDH"
"ENSG00000087301",278.69260313129,0.378464876729843,0.229765397835432,1.64717960273947,0.0995211350537649,0.330217901489745,"TXNDC16"
"ENSG00000087302",1902.70668822558,0.0234201977786925,0.122013873394159,0.191947006739428,0.847783715928069,0.960284656687656,"RTRAF"
"ENSG00000087303",7475.60489625741,0.521158091337754,0.303650187439291,1.71631078423737,0.0861051755532428,0.300628412167274,"NID2"
"ENSG00000087338",326.211400733106,0.534022941832358,0.17698297797261,3.01736894671873,0.00254979266497936,0.0238976197149551,"GMCL1"
"ENSG00000087365",4341.88609482324,0.0882358891410517,0.0816690745268962,1.08040760412918,0.279960711157019,0.599947783815901,"SF3B2"
"ENSG00000087448",1029.52932093845,1.03300404243843,0.142728142693532,7.2375638254924,4.56815788194326e-13,4.96416778481712e-11,"KLHL42"
"ENSG00000087460",15327.7375941622,-0.0819439270776631,0.15706121248902,-0.521732423805092,0.601856645966732,0.852613796725872,"GNAS"
"ENSG00000087470",1144.78505122277,0.235453329211624,0.0933058490111888,2.52345733634972,0.011620716049312,0.076346395515149,"DNM1L"
"ENSG00000087494",60.847880421415,0.69586103080154,0.527628367048188,1.31884688970483,0.187220304693687,0.480156938349318,"PTHLH"
"ENSG00000087495",4.11238788150828,0.335474771465364,1.07281022092821,0.31270653925641,0.754503626955677,NA,"PHACTR3"
"ENSG00000087502",1134.66197532032,-0.0197499764714859,0.166551642780899,-0.118581697194469,0.905606766548516,0.977253067842806,"ERGIC2"
"ENSG00000087510",9.46411150992197,0.958743095652167,0.716986051661272,1.33718514248742,0.181162210435698,0.47016811851498,"TFAP2C"
"ENSG00000087586",175.648556946794,-0.227815491631676,0.32364823811786,-0.70389844528897,0.481496019747189,0.772998650987626,"AURKA"
"ENSG00000087589",412.587494913732,0.418755293648001,0.294196553276249,1.42338613075046,0.154624250792273,0.430618497920715,"CASS4"
"ENSG00000087842",199.867861171117,-0.632596952375912,0.389079931889702,-1.62587915882344,0.103975364485495,0.340023315878635,"PIR"
"ENSG00000087884",294.602789476842,0.360066874942517,0.135806588257824,2.65132111454668,0.00801775724982168,0.0575410931945034,"AAMDC"
